resp_id,a_hhid,plot,plot_id,crop_burned_plotlevel,land_plot_burn_perc,crop_burning,land_plot_name,land_plot_area,land_plot_unit,land_plot_unit_other,land_plot_tenure,land_plot_dist,land_plot_dist_unit,land_plot_soil,land_plot_irri,land_plot_seccrop,land_plot_paddy,land_plot_cult18,land_plot_paddy18,land_plot_paddy18_area,land_plot_burn,land_plot_crm,land_crm_labor,land_crm_equip,land_crm_oth,field_points,field_name
116701151,11670115,1,p1,1,,2,Mehta Walla tak,4,1,,1,2,1,1,4,2,4,1,1,4,1,0,0,500,0,30.03841573714442 74.98552668839693;30.038595979237094 74.98510390520096;30.038768964898544 74.98466737568378;30.038887674682762 74.98434651643038;30.038858069811017 74.98433846980332;30.038874613711016 74.98436730355023;30.039011608706687 74.98401459306479;30.03880843809442 74.98389355838299;30.038567535257148 74.98377017676829;30.038393388263053 74.98365517705679;30.03813681113411 74.98426403850317;30.037851498908516 74.98502813279629;30.037732497635723 74.98531144112349;30.037679672634695 74.98542945832014;30.038049156804306 74.98563129454851;30.03825552167568 74.98575501143932;30.03841573714442 74.98552668839693,Mehta Walla tak
116701531,11670153,1,p1,,,1,Ghar wala,2,1,,1,0,1,1,2,-98,2,0,,,,,,,,30.03948934824779 74.96660772711039;30.039530562608153 74.96648535132408;30.03955813558615 74.96642801910639;30.03960950837734 74.96622618287802;30.039629244809785 74.9661199003458;30.03937296112345 74.96609307825565;30.03927572987987 74.96652692556381;30.039397921964632 74.96658526360989;30.03948934824779 74.96660772711039,Ghar wala
116701721,11670172,1,p1,1,,1,Shergadh vala 1,9,4,,1,1,1,4,9,1,9,1,1,9,1,0,0,0,0,30.047880760807587 74.96275942772627;30.048481799323987 74.96306352317333;30.04855754558994 74.96308498084545;30.048902901394133 74.96327474713326;30.049019277322436 74.96301993727684;30.048087685633657 74.96253747493029;30.047880760807587 74.96275942772627,Shergadh vala 1
116701721,11670172,2,p2,1,,1,Shergadh vala 2,3,1,,1,1,1,6,3,1,3,1,1,3,1,0,0,0,0,30.047710403017618 74.96298238635063;30.04872267805329 74.96349502354862;30.050047500592818 74.96418602764606;30.05093438174833 74.96466882526875;30.05109399629622 74.96437713503838;30.050071878322353 74.963903054595;30.049588385565936 74.9636522680521;30.048891002600733 74.96330190449953;30.04786624993399 74.96279630810022;30.047710403017618 74.96298238635063,Shergadh vala 2
116701771,11670177,1,p1,2,,1,Niyayin,5,1,,1,1,1,4,5,1,5,1,1,5,0,1,3500,50000,2000,30.04135587719205 74.96279396116734;30.039967956207263 74.96204629540443;30.03944552169082 74.96342729777098;30.040858410467298 74.96417596936226;30.040978568936488 74.96385678648947;30.041614767871557 74.96419910341503;30.04135587719205 74.96279396116734,Niyayin
116702111,11670211,1,p1,1,,1,Realvala,1,1,,1,3,1,6,1,1,1,1,1,1,1,0,1200,0,5000,30.049602605974815 74.94964677840471;30.050083776973874 74.94850516319275;30.05055449808961 74.94735416024923;30.050243392892654 74.94719725102186;30.049830132239173 74.94832947850229;30.049624662115153 74.94821984320879;30.04918324816139 74.94941275566816;30.049602605974815 74.94964677840471,Realvala
116702591,11670259,1,p1,2,,2,Bangi wala,4,4,,1,2.5,1,5,4,-98,4,1,2,,0,1,-97,-97,-97,30.045592369775957 74.98281799256802;30.045364253327136 74.98271305114031;30.045685821909935 74.9819727614522;30.04590726248409 74.98209211975336;30.045592369775957 74.98281799256802,Bangi wala
116702591,11670259,2,p2,1,,2,Phai wala,8,1,,1,2.5,1,5,8,-98,8,1,1,8,1,0,0,-97,10000,30.046238987083772 74.98847510665654;30.048051698738444 74.98947020620108;30.048120189914872 74.9896465614438;30.048177652814505 74.98978234827518;30.048215380962798 74.98987354338169;30.048316376242873 74.99002743512392;30.04848063846122 74.99028224498034;30.046032058395593 74.98903032392263;30.046238987083772 74.98847510665654,Phai wala
116702591,11670259,3,p3,,,2,Thabe wala,.5,4,,1,2.5,1,2,.5,-98,.5,0,,,,,,,,30.045361060854027 74.9906999990344;30.045900877572755 74.99098263680935;30.045986493394963 74.99081298708916;30.046031187726992 74.99069061130285;30.046124059001762 74.99049212783575;30.045930770563164 74.99043345451355;30.045551448161582 74.99019104987383;30.04546351016714 74.9904415011406;30.045361060854027 74.9906999990344,Thabe wala
116702871,11670287,1,p1,1,,2,Manvala 1,9,4,,1,1,1,6,9,1,9,1,1,9,1,0,600,1500,0,30.039474545902895 74.95671808719635;30.03879160393926 74.95643008500338;30.038620940274 74.9568558856845;30.039324490634847 74.95722133666277;30.039474545902895 74.95671808719635,Manvala 1
116702871,11670287,2,p2,1,,2,Manvala 2,14,4,,1,1,1,6,14,1,14,1,1,14,1,0,800,2500,0,30.038434603079306 74.95623126626015;30.037812315578364 74.95777789503336;30.037452989206134 74.95760824531317;30.038095596193997 74.95608139783144;30.038434603079306 74.95623126626015,Manvala 2
116702891,11670289,1,p1,,,1,Rodi wala,6,1,,1,1,1,3 4,6,1,6,0,,,,,,,,30.044519405262378 74.95958704501392;30.04664413653142 74.96076487004757;30.04770053560686 74.95815474539995;30.045101889739012 74.95697725564241;30.044519405262378 74.95958704501392,Rodi wala
116703001,11670300,1,p1,1,,0,Gorea wala,3,1,,1,4,1,5,3,-98,3,1,1,3,1,0,0,400,0,30.034757709625175 74.97061025351285;30.035390465454793 74.96885273605585;30.03447238767029 74.96901132166386;30.034065156641333 74.97036784887314;30.034757709625175 74.97061025351285,Gorea wala
116800121,11680012,1,p1,,,1,Kassi wala,4,1,,1,2,1,6,4,-98,4,0,,,,,,,,30.09393452046464 75.04390228539704;30.09241244631142 75.04534531384706;30.09205563880285 75.04485916346312;30.093536816672348 75.04335645586252;30.09393452046464 75.04390228539704,Kassi wala
116800181,11680018,1,p1,1,,1,Neye wala,2,1,,1,5,2,1,2,1,2,1,1,2,1,0,6000,2500,3500,30.092216057297335 75.07412776350975;30.092105243826246 75.07425248622894;30.09222534009555 75.07441341876984;30.09175249645257 75.07489621639252;30.09188448677675 75.07505010813475;30.09134143974272 75.07560700178146;30.09042968259294 75.07443252950907;30.091565969166528 75.07328253239392;30.092216057297335 75.07412776350975,Neye wala
116800231,11680023,1,p1,1,,1,Nale wala,5.5,1,,1,2,1,5,5.5,1,5.5,1,1,5.5,1,0,4000,2000,2000,30.095306600771128 75.07975470274687;30.09642977791692 75.07856648415327;30.098220105186538 75.08044738322496;30.09737367776743 75.08186895400286;30.096495624941408 75.08113738149403;30.095306600771128 75.07975470274687,Nale wala
116800361,11680036,1,p1,3,8,2,Arniya wala khet,8,1,,1,2,1,5,8,-98,8,1,1,8,1,1,0,4800,12000,30.103676748405654 75.05493387579918;30.10454139508072 75.05613282322884;30.10345253654321 75.0572295114398;30.102566996233623 75.05602587014437;30.103676748405654 75.05493387579918,Arniya wala khet
116800381,11680038,1,p1,1,,1,Ramgarh rod,3.5,1,,1,.5,1,6,3.5,1,3.5,1,1,3.5,1,0,6000,3000,3000,30.092356169440322 75.07470712065697;30.092644805630794 75.0751956179738;30.093336948881667 75.07451567798853;30.09312547729602 75.07395677268505;30.092356169440322 75.07470712065697,Ramgarh rod
116800521,11680052,1,p1,1,,2,School kol,4,1,,1,10,2,5,4,2,4,1,1,4,1,0,6000,4000,4000,30.096573945133677 75.0745264068246;30.096658356826993 75.07441643625498;30.09675930267486 75.07431350648403;30.096868370486572 75.07420118898153;30.09695713303175 75.07411804050207;30.09701456757737 75.07406942546368;30.097174687952506 75.07429171353579;30.09730986183544 75.07417302578688;30.09744445538928 75.07404897361994;30.097526835836128 75.07393833249807;30.097738878149414 75.0741321220994;30.09783547182941 75.07417000830172;30.09793467605118 75.07412139326334;30.097859837787865 75.07430847734213;30.09809595521676 75.07459044456483;30.09821633427854 75.07473830133677;30.09796745403239 75.07500853389502;30.097648085805563 75.07529720664024;30.09737628841831 75.07558587938547;30.096573945133677 75.0745264068246,School kol
116800761,11680076,1,p1,1,,1,RoDo,3,1,,1,2,1,3,0,1,3,1,1,3,1,0,4500,6500,7500,30.079121222642932 75.0730562210083;30.08042097800444 75.0834846496582;30.090595615477618 75.0825834274292;30.090298560605966 75.07202625274658;30.079121222642932 75.0730562210083,RoDo
116800791,11680079,1,p1,1,,1,Nei wala,2,1,,1,5,2,6,2,1,2,1,1,2,1,0,1000,0,1500,30.09989553438716 75.06912410259247;30.10051830181703 75.0699321180582;30.09993266269045 75.07048532366753;30.09930989157057 75.06975408643484;30.09989553438716 75.06912410259247,Nei wala
116800931,11680093,1,p1,2,,0,Makhe wala 1,4,1,,1,2,1,6,4,1,4,1,1,4,0,1,2000,4800,5000,30.097203405166276 75.05257118493319;30.098471015280296 75.05123544484375;30.098804594187527 75.05094308406115;30.099515838672325 75.05183424800634;30.098687116526882 75.05267713218927;30.097543369931625 75.05409132689238;30.096751760747267 75.05314316600561;30.097221389679742 75.05255609750748;30.09850814411871 75.05121398717164;30.09774758028661 75.05200691521168;30.097203405166276 75.05257118493319,Makhe wala 1
116800931,11680093,2,p2,2,,0,Makeh wala 2,4,1,,1,2,1,6,4,1,4,1,1,4,0,1,2000,4800,5000,30.096744508893266 75.05306638777256;30.09748680590927 75.05233447998762;30.09774642000169 75.05268417298794;30.097911470394212 75.05263622850181;30.098331201873112 75.05317669361828;30.09799791143884 75.05352035164833;30.098027498624663 75.05359344184399;30.097810525722892 75.05382042378186;30.097670421310024 75.053754709661;30.09745141711983 75.05397196859121;30.096744508893266 75.05306638777256,Makeh wala 2
116801181,11680118,1,p1,1,,2,Bhai bhaktor wala,4,1,,1,3,1,1,4,1,4,1,1,4,1,0,4000,2000,2000,30.0937886089017 75.08746538311243;30.093653430203915 75.08829653263092;30.095546495308653 75.08796896785499;30.095903870372013 75.087657161057;30.095686022577233 75.08689641952516;30.094922826316157 75.08676633238792;30.094849726251034 75.08748516440392;30.0937886089017 75.08746538311243,Bhai bhaktor wala
116801491,11680149,1,p1,1,,1,Kot bhara,3,1,,1,1,1,3,3,1,3,1,2,,1,0,6000,5000,4000,30.094829420667814 75.0741793960333;30.095095133398598 75.0739923119545;30.095559838881307 75.07466487586498;30.09506757588876 75.07520735263824;30.09487206238779 75.07499411702156;30.094829420667814 75.0741793960333,Kot bhara
116801911,11680191,1,p1,1,,1,Jeoda wala khat,3,1,,1,3,1,5,3,2,3,1,1,3,1,0,4000,4000,5000,30.09984593327269 75.06171617656946;30.100218956248273 75.06137385964395;30.100557170264302 75.06181742995977;30.10071467433821 75.06203133612871;30.100599519450647 75.06215337663888;30.100357606731006 75.06238471716642;30.09984593327269 75.06171617656946,Jeoda wala khat
116801911,11680191,2,p2,1,,1,2,2,1,,1,3,1,5,2,2,2,1,1,2,1,0,4000,4000,5000,30.100214605288553 75.0584002956748;30.099699160238526 75.05890052765606;30.100104670976087 75.05939673632383;30.100473922153334 75.05989864468575;30.10080546386529 75.05958884954453;30.100941212906754 75.05941919982433;30.100214605288553 75.0584002956748,2
116802081,11680208,1,p1,1,,1,Bagh wala,2,1,,1,1,1,1,2,2,2,1,2,,1,0,5000,4000,3000,30.098210822951202 75.07474500685932;30.098399948324175 75.0749921053648;30.09855339487163 75.07521908730268;30.098343674861464 75.07542125880717;30.098133374266133 75.07563851773739;30.09789812713895 75.07588259875774;30.097724664656994 75.07605459541082;30.097603414781503 75.07589165121317;30.097473172524676 75.07572904229164;30.09737396783974 75.07560364902018;30.098210822951202 75.07474500685932,Bagh wala
116802151,11680215,1,p1,1,,1,Jadeia wala khat,2,1,,1,3,1,5,2,2,2,1,1,2,1,0,2500,2500,4000,30.09596159560603 75.04262555390596;30.09557579315059 75.0430241972208;30.095255837039836 75.04261683672667;30.095666587397762 75.04220847040413;30.095852236717054 75.04241835325956;30.09594593147552 75.04253469407558;30.095919824585806 75.04258297383785;30.09596159560603 75.04262555390596,Jadeia wala khat
116900121,11690012,1,p1,1,,1,Tippe wala,4,1,,1,5,1,2,4,-98,4,1,1,4,1,0,0,2000,2500,30.137289137782467 75.05423616617918;30.13646450196338 75.05419459193945;30.1364027409865 75.05467537790537;30.136358957359768 75.0553197786212;30.136374325125022 75.05558095872402;30.138056066106763 75.05571104586124;30.137746685908244 75.0553898513317;30.137289137782467 75.05423616617918,Tippe wala
116901071,11690107,1,p1,2,,0,Dere wala,5,1,,1,7,1,2,5,-98,5,1,1,5,0,1,5000,5000,5000,30.13072114573188 75.04447627812624;30.130751303066862 75.04589382559061;30.131785636085127 75.04585560411215;30.131818692806892 75.04446219652891;30.13072114573188 75.04447627812624,Dere wala
116901121,11690112,1,p1,0,,0,Ghaat wala 1,4,1,,1,3.5,1,6,4,-98,4,1,1,4,0,0,7200,1500,6500,30.126592403619302 75.06432261317968;30.126607192932042 75.06609320640564;30.128258942234634 75.06608717143536;30.128242413279114 75.06543103605509;30.12714424647435 75.06540823727846;30.127145696398976 75.06431858986616;30.126592403619302 75.06432261317968,Ghaat wala 1
116901121,11690112,2,p2,2,,0,Ghaat wala 2,1,1,,1,3.5,1,6,1,-98,1,1,1,1,0,1,1200,300,600,30.126595303484716 75.06403293460608;30.126581384129942 75.06469443440437;30.126048387360115 75.06469376385212;30.126033597963666 75.06400410085917;30.126563114973827 75.06402086466551;30.126595303484716 75.06403293460608,Ghaat wala 2
116901371,11690137,1,p1,1,,1,Nyai wala,7.4000001,1,,1,5,2,5,7.4000001,-98,7.4000001,1,1,7.4000001,1,0,0,0,0,30.124739082209675 75.07857587188482;30.123594477194388 75.07856715470551;30.123577657462615 75.0763576850295;30.124381811432656 75.07572636008263;30.12439022123039 75.07756568491459;30.12521437793604 75.0775733962655;30.124739082209675 75.07857587188482,Nyai wala
116901371,11690137,2,p2,1,,1,Marru wala,4.4000001,1,,1,2,1,1,4.4000001,-98,4.4000001,1,1,4.4000001,1,0,0,0,0,30.130800888664933 75.0687663629651;30.129863687650708 75.0684679672122;30.130323879978352 75.06751544773579;30.131528721185855 75.06741419434547;30.13152988107405 75.06677951663734;30.13201355325772 75.06680198013783;30.130800888664933 75.0687663629651,Marru wala
116901531,11690153,1,p1,2,,0,Bhai Bhktor  ala,2.5,1,,1,5,1,2,2.5,-98,2.5,1,1,2.5,0,1,2000,2000,2000,30.105382830287812 75.09536381810904;30.105374998969392 75.09455915540457;30.1064394724872 75.09454406797886;30.10641568873549 75.09537287056446;30.105382830287812 75.09536381810904,Bhai Bhktor  ala
116901761,11690176,1,p1,3,3,1,Bhamnwala1,5,1,,1,3,1,1 5,5,-98,5,1,1,5,1,1,2100,5000,7000,30.09768289438175 75.08781507611275;30.09598654217915 75.08781809359789;30.095869931399598 75.08784759789705;30.095742297552892 75.08794281631708;30.09564280105354 75.08805111050606;30.095949702470126 75.08847791701555;30.096438480169383 75.08848126977682;30.09647241894661 75.089121311903;30.09769710788018 75.08909482508898;30.09768289438175 75.08781507611275,Bhamnwala1
116901761,11690176,2,p2,3,2,1,Bhamnwala2,4,1,,3,3,1,1 5,4,-98,4,1,1,4,1,1,1700,2000,5000,30.098805174323754 75.0912020355463;30.096672860547088 75.09119801223278;30.096666188836103 75.09050264954567;30.098750931569715 75.09052142500879;30.098805174323754 75.0912020355463,Bhamnwala2
116901761,11690176,3,p3,3,1,1,Bhamnwala3,1.5,1,,3,3,1,1 5,1.5,-98,1.5,1,1,1.5,1,1,500,500,2000,30.099957898326135 75.09120371192694;30.09996369962078 75.09190779179335;30.10099284390351 75.09191885590553;30.101000965630874 75.0912057235837;30.099957898326135 75.09120371192694,Bhamnwala3
116901761,11690176,4,p4,3,1,1,Bhamnwala4,2,1,,3,3,1,1 5,2,-98,2,1,1,2,1,1,600,1500,2500,30.1004402748133 75.09192992001773;30.100452747535503 75.09250458329916;30.0988953854691 75.09255487471819;30.098860867387824 75.0919396430254;30.1004402748133 75.09192992001773,Bhamnwala4
116901951,11690195,1,p1,2,,0,Ghar wala,6,1,,1,4,1,4,6,1,6,1,1,6,0,1,2000,3000,12000,30.1080605247072 75.05984533578157;30.110128785142447 75.05985740572214;30.109848321007476 75.05845729261637;30.10861653166224 75.05847003310919;30.1085999994192 75.0591603666544;30.108086628390097 75.05916807800531;30.1080605247072 75.05984533578157,Ghar wala
116902141,11690214,1,p1,1,,1,Bora wala,9,1,,1,2,1,4,9,1,9,1,1,9,1,0,2700,2000,17550,30.112818822107922 75.05076203495264;30.11407231081078 75.05078449845314;30.114056939574112 75.05380969494581;30.112954264619923 75.05384791642427;30.112931642543032 75.05359712988138;30.112823752566644 75.05359176546334;30.112818822107922 75.05076203495264,Bora wala
116902341,11690234,1,p1,3,50,2,Adiala,61,4,,1,1.5,1,2,6,1,6,1,1,6,1,1,6000,2500,20000,30.100836210459402 75.08774735033512;30.10043679405334 75.08775372058153;30.100444915826404 75.08832838386297;30.100860865740195 75.08835654705763;30.100836210459402 75.08774735033512,Adiala
116902341,11690234,2,p2,3,3,2,Marasiwala,3,4,,1,3,1,2,3,1,3,1,1,3,1,1,3000,2500,15000,30.090709331559484 75.10170053690672;30.09097186436121 75.10170958936214;30.09099739237547 75.10235734283924;30.090709331559484 75.10236606001855;30.090709331559484 75.10170053690672,Marasiwala
116902341,11690234,3,p3,3,2,2,Kothewala,3.5,1,,1,3,1,2,3.5,1,3.5,1,1,3.5,1,1,18000,2500,25000,30.096647043923827 75.10170321911573;30.09667024987763 75.10033462196589;30.09608139711478 75.10022800415754;30.09602512233214 75.10064207017422;30.095006369181494 75.10061826556922;30.094975620773983 75.1017478108406;30.09650316688854 75.1030158251524;30.09583280157028 75.10305102914572;30.095834832108192 75.10377153754233;30.09497997196431 75.10376550257206;30.094959376328422 75.10316837579012;30.094959376328422 75.10255347937346;30.09496952910722 75.10203313082457;30.094949223548603 75.10183196514845;30.096505487487565 75.10218668729067;30.096525792726524 75.1026124879718;30.096561761996732 75.10286092758179;30.096647043923827 75.10170321911573,Kothewala
116902581,11690258,1,p1,1,,2,Bhamnwali patti,3,1,,1,2.5,1,2,3,1,3,1,1,3,1,0,2500,12000,15000,30.095056842961775 75.0966727361083;30.09499621640649 75.09469829499722;30.095561869424817 75.09469829499722;30.09559841920083 75.09407266974449;30.097143650146432 75.09409379214048;30.0971010094063 75.09528838098049;30.09714974167923 75.09636361151934;30.096553639904617 75.09665865451097;30.095056842961775 75.0966727361083,Bhamnwali patti
116902581,11690258,2,p2,1,,2,Bhamnwali patti,2.5,1,,1,2.5,1,2,2.5,1,2.5,1,1,2.5,1,0,2000,1000,12000,30.094939941006107 75.09674414992332;30.096979758765844 75.09690206497908;30.096914492211187 75.09812481701374;30.09502899536206 75.09806983172894;30.094939941006107 75.09674414992332,Bhamnwali patti
116902581,11690258,3,p3,1,,2,Bhamnwalipatti,3,1,,1,2.5,1,2,3,1,3,1,1,3,1,0,5000,1500,6000,30.09501710211395 75.09822942316532;30.09643354889308 75.09824618697166;30.096443121370367 75.09689703583717;30.09500259815091 75.09679578244688;30.09501710211395 75.09822942316532,Bhamnwalipatti
116902661,11690266,1,p1,2,,0,Nyai wala 1,2.7,1,,3,1,1,1,2.7,1,2.7,1,1,2.7,0,1,2100,10500,2000,30.11297224626707 75.09047616273165;30.112973986426297 75.09116314351559;30.111387818569867 75.09115610271692;30.111387818569867 75.09065184742212;30.11168597018549 75.09065955877304;30.111676109154217 75.09048420935869;30.11297224626707 75.09047616273165,Nyai wala 1
116902661,11690266,2,p2,2,,0,Nyai wala 2,1,4,,3,1,1,1,1,1,1,1,1,1,0,1,300,200,500,30.11301749039706 75.09119365364313;30.113366391549548 75.0911882892251;30.113355950635192 75.09093549102545;30.113009949710168 75.09092811495066;30.11301749039706 75.09119365364313,Nyai wala 2
116902751,11690275,1,p1,2,,0,Bhamn wala,1.2,1,,1,3,1,6,1.2,-98,1.2,1,1,1.2,0,1,600,800,2000,30.10537238852977 75.09103573858738;30.105885483613235 75.0910297036171;30.10589447508048 75.091891027987;30.10538312033664 75.09187459945679;30.10537238852977 75.09103573858738,Bhamn wala
116902781,11690278,1,p1,2,,0,Ghaat wala,5,1,,1,8,1,1,5,-98,5,1,1,5,0,1,3000,20000,15000,30.126082025979088 75.03578156232834;30.126025478294093 75.03683734685183;30.126962715744245 75.0368645042181;30.126956916034896 75.03597535192966;30.126082025979088 75.03578156232834,Ghaat wala
